likes,shares,comments,engagement_rate
0.0256686549932653,0.0056330613319294,0.0,0.1428430541996292
0.0342890128920531,0.0,0.0,0.1452015475616856
0.0132576486434481,0.0,0.0093457943925233,0.1354641822445681
0.0158168173946507,0.0,0.0700934579439252,0.389361530912813
0.0276890513757937,5.26454330086865e-05,0.0794392523364486,0.433686384893141
0.0329228401000577,0.0041063437746775,0.0794392523364486,0.3503284569335967
0.0391956898210506,0.0071597788891813,0.0373831775700934,0.2629575740085981
0.002520685010583,0.0012108449591997,0.0046728971962616,0.1044773819972742
0.0264575716759669,0.0042116346406949,0.0327102803738317,0.2258556624371934
0.0037906484510294,0.0008949723611476,0.0,0.021382482055592
0.0273042139695978,0.0083179784153724,0.0654205607476635,0.4664146280152215
0.0131421974215893,0.0025269807844169,0.0,0.1226223852658164
0.0047335000962093,0.0008949723611476,0.0046728971962616,0.07612132395684
0.0274196651914566,0.0022111081863648,0.0233644859813084,0.2656042822299364
0.0134115836059264,0.0061595156620163,0.0327102803738317,0.2995245704096945
0.0054839330382913,0.0045801526717557,0.0233644859813084,0.2549756942636618
0.0101404656532614,0.0033166622795472,0.0093457943925233,0.1603323241570229
0.0054454492976717,0.0003685180310608,0.0,0.0591170258424946
0.0163363478930152,0.0002105817320347,0.0186915887850467,0.2119206936969296
0.0231287281123725,0.0010529086601737,0.0233644859813084,0.2910873455580187
0.0104483355782182,0.0012634903922084,0.0186915887850467,0.2640331658215917
0.008870502212815,0.0103711503027112,0.0093457943925233,0.2492393522246093
0.0139888397152203,0.0023163990523822,0.0,0.1277443522564741
0.0260342505291514,0.005527770465912,0.0046728971962616,0.1851375762918254
0.0212430248220127,0.0041589892076862,0.02803738317757,0.2728151885806637
0.0200115451221858,0.0073177151882074,0.0514018691588785,0.3562414830032234
0.0187608235520492,0.0035272440115819,0.0046728971962616,0.1778544128451739
0.0138541466230517,0.000157936299026,0.0046728971962616,0.1178172309589971
0.0182412930536848,0.0021584627533561,0.0186915887850467,0.1783904433958932
0.0346161246873196,0.0132666491181889,0.0186915887850467,0.3038071518197905
0.0248604964402539,0.0192155830481705,0.0420560747663551,0.3930576793529792
0.0143736771214162,0.0019478810213214,0.02803738317757,0.2024287292564446
0.0046372907446603,0.0002105817320347,0.02803738317757,0.1778468008570236
0.0111025591687512,0.0016320084232692,0.0093457943925233,0.1007620895588699
0.0164325572445641,0.0043695709397209,0.0327102803738317,0.2655062692371286
0.0298248989801808,0.0091076599105027,0.0046728971962616,0.1917920060294738
0.0248604964402539,0.0035798894445906,0.0093457943925233,0.2009966498125807
0.0290167404271695,0.0042642800737036,0.0327102803738317,0.2069221288208203
0.0228401000577256,0.0026322716504343,0.0327102803738317,0.2598474948617467
0.0116990571483548,0.0007370360621216,0.0046728971962616,0.1202970459994576
0.0213392341735616,0.0068965517241379,0.116822429906542,0.6619623782593939
0.0831441216086203,0.0271123979994735,0.1588785046728972,1.2281776647961171
0.0253415431979988,0.003685180310608,0.02803738317757,0.2784406776798163
0.0361554743121031,0.0098446959726243,0.0514018691588785,0.4140446062154697
0.0376178564556474,0.0259541984732824,0.0981308411214953,0.7379191385162553
0.0855878391379642,0.0323242958673335,0.3130841121495327,1.966819315994529
0.0206080431017894,0.0033166622795472,0.014018691588785,0.1902870974408542
0.0090244371752934,5.26454330086865e-05,0.0420560747663551,0.2727790985461446
0.01214162016548,0.0024743353514082,0.0,0.0915455156419521
0.0194920146238214,0.0100026322716504,0.0327102803738317,0.283867558733869
0.0101981912641908,0.0022637536193735,0.014018691588785,0.1575924967118137
0.0181450837021358,0.0048960252698078,0.0373831775700934,0.2835734389419028
0.017471618241293,0.0014740721242432,0.0093457943925233,0.1642928418934121
0.0,0.0007896814951302,0.0,0.0100052807956057
0.0036174716182412,0.0037378257436167,0.0186915887850467,0.1188630275400952
0.0106407542813161,0.0004211634640694,0.0186915887850467,0.1873108490881863
0.0126996344044641,0.0005264543300868,0.1962616822429906,0.9694211508211537
0.0086203578987877,0.0025269807844169,0.014018691588785,0.1148433072737892
0.0131421974215893,0.00200052645433,0.0046728971962616,0.0904271128588104
0.0141620165480084,0.001842590155304,0.02803738317757,0.2050924938090579
0.0154897055993842,0.0010529086601737,0.0093457943925233,0.1504324247275523
0.0259957667885318,0.0325348775993682,0.1308411214953271,0.5334722422476146
0.0107562055031749,0.0006843906291129,0.0093457943925233,0.0948571470491652
0.0161246873196074,0.0054224795998947,0.0,0.11977950540202
0.0187030979411198,0.0004738088970781,0.0,0.1032370482197039
0.0144891283432749,0.0006317451961042,0.0,0.1068061090416673
0.0175485857225322,0.0008949723611476,0.1261682242990654,0.6617956896587416
0.0360207812199345,0.0024743353514082,0.0327102803738317,0.3152885977099286
0.0152972868962863,0.0010529086601737,0.0420560747663551,0.3774268501872984
0.0118145083702135,0.0026322716504343,0.0046728971962616,0.0906662817425609
0.0320569559361169,0.0048960252698078,0.0794392523364486,0.4185648141525759
0.0179526649990379,0.0030534351145038,0.0093457943925233,0.1323842452179043
0.0228978256686549,0.0035798894445906,0.0186915887850467,0.2452617063689512
0.0273042139695978,0.0040536983416688,0.0794392523364486,0.6049298092699363
0.0211852992110833,0.0021058173203474,0.0560747663551401,0.3360343960884414
0.007754473734847,0.004685443537773,0.0046728971962616,0.0780930559618905
0.0172599576678853,0.0070018425901553,0.0093457943925233,0.1379305473488255
0.0170098133538579,0.003685180310608,0.0607476635514018,0.3470552119444983
0.0334808543390417,0.0037904711766254,0.0654205607476635,0.3776798307538067
0.0210890898595343,0.0082653329823637,0.02803738317757,0.2619032379146219
0.0167981527804502,0.0017372992892866,0.02803738317757,0.2125316695208427
0.0126226669232249,0.0018952355883127,0.0186915887850467,0.1423821925852008
0.9028285549355398,0.0151618847065017,0.0186915887850467,4.274478765457822
0.0245141427746777,0.0026322716504343,0.02803738317757,0.2286162322397339
0.0189724841254569,0.0077388786522769,0.0093457943925233,0.1504128030549063
0.0251491244949009,0.0018952355883127,0.0,0.1344839180372045
0.0116990571483548,0.0019478810213214,0.0,0.1006954662710187
0.0108139311141042,0.0023690444853908,0.0,0.0601595285864677
0.0087935347315759,0.0006317451961042,0.0186915887850467,0.1283092390120212
0.0069463151818356,0.0020531718873387,0.0186915887850467,0.1263661649730937
0.0194920146238214,0.0103711503027112,0.014018691588785,0.200504547426001
0.0185876467192611,0.0029481442484864,0.0373831775700934,0.2822222158561092
0.0107754473734847,0.0004211634640694,0.0747663551401869,0.4231400224735892
0.0131806811622089,0.0027902079494603,0.0046728971962616,0.1240149218450845
0.0186646142005002,0.004685443537773,0.0887850467289719,0.4702867003339783
0.0145660958245141,0.0041063437746775,0.02803738317757,0.2131568019222514
0.0133346161246873,0.0173729928928665,0.02803738317757,0.2594312958363646
0.0253030594573792,0.0043169255067122,0.0934579439252336,0.5616569738370922
0.011487396574947,0.0011581995261911,0.0046728971962616,0.0790316559972528
0.023917644795074,0.0176888654909186,0.0700934579439252,0.5097344966710469
0.0037329228401,5.26454330086865e-05,0.0,0.0206521460949054
0.0096979026361362,0.0012634903922084,0.0,0.0457186797748013
0.028689628631903,0.0007370360621216,0.0467289719626168,0.2748488278138271
0.0129305368481816,0.0044748618057383,0.0,0.0658178759090285
0.0345776409467,0.0114767043958936,0.02803738317757,0.2644203742601086
0.0078506830863959,0.0022637536193735,0.0046728971962616,0.0661691990127548
0.0129305368481816,0.0024216899183995,0.014018691588785,0.1245370094434388
0.0465076005387723,0.0280073703606212,0.2102803738317757,1.2996423723414932
0.0257071387338849,0.006370097394051,0.1495327102803738,0.5677206437993011
0.0179334231287281,0.011739931560937,0.7242990654205607,2.403739910732906
0.0236482586107369,0.0057383521979468,0.0654205607476635,0.2770801850011063
0.0112372522609197,0.0009476177941563,0.0,0.0550126230664554
0.0157975755243409,0.0074756514872334,0.0093457943925233,0.1322471461960656
0.0207042524533384,0.0042642800737036,0.0467289719626168,0.2371341889776764
0.0355974600731191,0.0071597788891813,0.0186915887850467,0.191940114453124
0.0289012892053107,0.0047907344037904,0.0794392523364486,0.516266162969351
0.0204733500096209,0.0039484074756514,0.014018691588785,0.1719964080915141
0.0813931114104291,0.0837588839168202,0.2429906542056074,1.862528623118224
0.0299211083317298,0.0045801526717557,0.02803738317757,0.2226444849640533
0.0241485472387916,0.0027902079494603,0.0046728971962616,0.1182390610960882
0.0237252260919761,0.0021584627533561,0.02803738317757,0.210198474389708
0.0088127766018857,0.0006843906291129,0.0046728971962616,0.0749505097524371
0.2304791225707138,0.1861542511187154,1.0,6.464701030340835
0.0154897055993842,0.0004738088970781,0.1495327102803738,0.5996261986650132
0.0095439676736578,0.001842590155304,0.0,0.0530332568150183
0.0137964210121223,0.0025269807844169,0.0233644859813084,0.1811127238526791
0.0170482970944775,0.0081600421163464,0.014018691588785,0.1563268984020089
0.0244949009043679,0.0052645433008686,0.0887850467289719,0.388873656879855
0.0252453338464498,0.0025269807844169,0.0233644859813084,0.1956013513785416
0.0235135655185684,0.0074230060542247,0.0841121495327102,0.3949435837404907
0.028593419280354,0.001842590155304,0.0186915887850467,0.1896706645541332
0.0146430633057533,0.003685180310608,0.0,0.089874738101435
0.031960746584568,0.0036325348775993,0.02803738317757,0.2159583831564646
0.0181450837021358,0.0075282969202421,0.0186915887850467,0.2024562379836284
0.0324802770829324,0.002684917083443,0.0327102803738317,0.3097446794241257
0.0255916875120261,0.002684917083443,0.0046728971962616,0.1503626006123705
0.0209159130267462,0.0079494603843116,0.0,0.1317249845283881
0.0130844718106599,0.0005790997630955,0.0,0.0623526925678352
0.0176832788147007,0.0158989207686233,0.0560747663551401,0.4091428952927449
1.0,0.0340615951566201,0.1261682242990654,5.294622482126901
0.017567827592842,0.0064753882600684,0.0700934579439252,0.42958570889964
0.0175870694631518,0.0022111081863648,0.014018691588785,0.1543207674392098
0.0246103521262266,0.0050539615688339,0.014018691588785,0.1586458174329277
0.029805657109871,0.0096867596735983,0.0373831775700934,0.3383405497460877
0.0160477198383682,0.002684917083443,0.02803738317757,0.2086760938658653
0.0177794881662497,0.0017372992892866,0.0046728971962616,0.1103878266575279
0.0191264190879353,0.0034219531455646,0.0093457943925233,0.1239046554537541
0.0196074658456802,0.0050539615688339,0.0093457943925233,0.1424513594496647
0.0185876467192611,0.0093182416425375,0.0514018691588785,0.3619150524617971
0.0163940735039445,0.0025796262174256,0.3364485981308411,1.3877750412120942
0.0211083317298441,0.00200052645433,0.0,0.1137297385461317
0.0369443909948046,0.0028954988154777,0.1962616822429906,0.9685653562256512
0.0145276120838945,0.00200052645433,0.0327102803738317,0.2246958623063664
0.0172599576678853,0.0015793629902605,0.0327102803738317,0.2352427700027795
0.0320954396767365,0.0070018425901553,0.0654205607476635,0.3308527458186856
0.0269578603040215,0.0181100289549881,0.0373831775700934,0.3762593106885666
0.0242062728497209,0.0055804158989207,0.0560747663551401,0.372240984466364
0.0340773523186453,0.0094235325085548,0.0420560747663551,0.390432821299989
0.0147007889166827,0.0025269807844169,0.0,0.0898965726181131
0.0216278622282085,0.0005790997630955,0.0887850467289719,0.5035309289409328
0.0216855878391379,0.0035272440115819,0.0233644859813084,0.1897810514596922
0.0217817971906869,0.0021058173203474,0.014018691588785,0.1660397498431962
0.0061573984991341,0.0004211634640694,0.0,0.0300207781996009
0.0112372522609197,0.0013687812582258,0.02803738317757,0.1854732090008146
0.0053107562055031,0.0006317451961042,0.0,0.0490393554747474
0.0163555897633249,0.0017372992892866,0.0560747663551401,0.3346907570876272
0.0215508947469694,0.0112661226638589,0.0887850467289719,0.4916077319029386
0.0143544352511064,0.0011581995261911,0.0046728971962616,0.0940780269622322
0.0256878968635751,0.009897341405633,0.1074766355140186,0.5119146330943855
0.0096979026361362,0.0041589892076862,0.1682242990654205,0.6898516454812303
0.0193958052722724,0.0027375625164516,0.0233644859813084,0.2076260715074101
0.0137194535308832,0.0052645433008686,0.0607476635514018,0.4360489956755515
0.0247258033480854,0.00200052645433,0.014018691588785,0.1821167033882583
0.0150663844525687,0.0010529086601737,0.0,0.1048122936515205
0.0099865306907831,0.0003158725980521,0.0,0.0470142511063846
0.0280161631710602,0.0051066070018425,0.0654205607476635,0.4100249168657926
0.037098325957283,0.0099499868386417,0.0841121495327102,0.5010740243935978
0.0113719453530883,0.0014214266912345,0.0,0.0721014720260145
0.0178949393881085,0.0034219531455646,0.0,0.1005006592682686
0.0349432364825861,0.0036325348775993,0.02803738317757,0.255081100305403
0.0265730228978256,0.0033166622795472,0.02803738317757,0.3078368644997087
0.009062920915913,0.0003158725980521,0.0,0.0427994265977079
0.0189147585145276,0.0302711239799947,0.0841121495327102,0.6082956543262791
0.0230710025014431,0.0017372992892866,0.1355140186915887,0.6357585520071096
0.0164710409851837,0.0033693077125559,0.0327102803738317,0.2417084637505795
0.0144891283432749,0.0007370360621216,0.0046728971962616,0.0908078875086964
0.0159707523571291,0.0022111081863648,0.0093457943925233,0.1256204057682686
0.0042332114681547,0.0007370360621216,0.0046728971962616,0.044005773693598
0.0225322301327689,0.0005264543300868,0.014018691588785,0.1968294622513371
0.0107754473734847,0.0008423269281389,0.0,0.053016848884741
0.0202424475659034,0.0158989207686233,0.0233644859813084,0.2531466035183632
0.017375408889744,0.0011581995261911,0.0046728971962616,0.1059011622400674
0.0256878968635751,0.0038431166096341,0.0560747663551401,0.390655608810178
0.0282470656147777,0.002684917083443,0.2009345794392523,0.9260956417091144
0.037098325957283,0.0140036851803106,0.1635514018691588,0.9795548841383924
0.0184337117567827,0.0034219531455646,0.014018691588785,0.163709957479712
0.0255916875120261,0.0010529086601737,0.116822429906542,0.5434425409802948
0.0192033865691745,0.0022637536193735,0.0186915887850467,0.1596265540936214
0.0335000962093515,0.0057909976309555,0.0700934579439252,0.4291269897441882
0.0186261304598807,0.0042116346406949,0.0514018691588785,0.2934104555089032
0.026534539157206,0.0009476177941563,0.0794392523364486,0.3897938941308364
0.0230902443717529,0.0106343774677546,0.0887850467289719,0.5590637601306376
0.0813738695401193,0.0452750723874703,0.7476635514018691,3.9898600311430688
0.026630748508755,0.00200052645433,0.0186915887850467,0.2159543687965486
0.0166634596882817,0.0012634903922084,0.0093457943925233,0.124457140830825
0.0177410044256301,0.0037904711766254,0.0,0.0982572873799706
0.0321339234173561,0.006370097394051,0.397196261682243,1.9882858313727656
0.0334231287281123,0.0065280336930771,0.5420560747663551,1.7984770208373166
0.0410621512411006,0.0131613582521716,0.8130841121495327,2.5766244549459114
0.0162978641523956,0.0002632271650434,0.0,0.0763444400976808
0.0468731960746584,0.0188470650171097,0.9158878504672896,2.606862820737246
0.0217240715797575,0.0016846538562779,0.0046728971962616,0.1041286563756557
0.0401192995959207,0.0225322453277178,0.4813084112149532,1.658429831608145
0.0256301712526457,0.0013687812582258,0.0420560747663551,0.2681193301557126
0.0248027708293246,0.0023163990523822,0.0186915887850467,0.2205779868506253
0.0216855878391379,0.0013161358252171,0.0,0.102909681956335
0.0154897055993842,0.0021584627533561,0.0233644859813084,0.1808617578822272
0.0154704637290744,0.0003158725980521,0.0093457943925233,0.1428761373540855
0.0083317298441408,5.26454330086865e-05,0.014018691588785,0.1022347292820114
0.02149316913604,0.0090023690444853,0.0046728971962616,0.1422812946685839
0.0245333846449874,0.0017372992892866,0.0186915887850467,0.1928157648828703
0.0403886857802578,0.0112134772308502,0.0607476635514018,0.3550567243054083
0.0395612853569366,0.0037378257436167,0.0373831775700934,0.2684209731047107
0.0350009620935154,0.0076335877862595,0.0046728971962616,0.1972840894697335
0.027381181450837,0.0014214266912345,0.0186915887850467,0.2167362350149344
0.0290167404271695,0.009739405106607,0.0327102803738317,0.3261317188910013
0.0324995189532422,0.0089497236114767,0.02803738317757,0.212494535041244
0.0205888012314797,0.0014740721242432,0.014018691588785,0.1687603568559349
0.0186068885895709,0.0036325348775993,0.0186915887850467,0.1536257732587948
0.0253030594573792,0.0016320084232692,0.0,0.1128868661872319
0.0413700211660573,0.0081073966833377,0.0327102803738317,0.2611061701695011
0.04485279969213,0.0160568570676493,0.0887850467289719,0.5024221432940242
0.0131229555512795,0.0028954988154777,0.014018691588785,0.1589378386794739
0.0148739657494708,0.0019478810213214,0.0654205607476635,0.3753071094446988
0.020742736193958,0.0085812055804158,0.0934579439252336,0.4155936928995326
0.0144121608620357,0.0018952355883127,0.0186915887850467,0.1597152658650729
0.0293630940927458,0.0052645433008686,0.0186915887850467,0.1883819057298111
0.0422166634596882,0.0141616214793366,0.0747663551401869,0.4257455867011663
0.019338079661343,0.0059489339299815,0.0420560747663551,0.3073151746795345
0.0163940735039445,0.0115293498289023,0.0093457943925233,0.170075302971097
0.016259380411776,0.0044748618057383,0.0046728971962616,0.1033559446666423
0.0273234558399076,0.0324295867333508,0.1074766355140186,0.7631401972543074
0.0266692322493746,0.0078968149513029,0.0467289719626168,0.2819726951146541
0.0188570329035982,0.0013161358252171,0.0093457943925233,0.1347075925566518
0.0104868193188377,0.0060015793629902,0.0093457943925233,0.1178924185238037
0.0192611121801039,0.0007896814951302,0.0607476635514018,0.3156175494288627
0.0262459111025591,0.0034745985785733,0.014018691588785,0.1759284345234879
0.0258995574369828,0.0040536983416688,0.0046728971962616,0.1580138735759695
0.0350202039638252,0.0641747828375888,0.014018691588785,0.5166422003963387
0.0289397729459303,0.0112134772308502,0.02803738317757,0.2266448849208845
0.0156436405618626,0.0021584627533561,0.0,0.0850369287251494
0.007754473734847,0.0006317451961042,0.0,0.0434249388867553
0.0264190879353473,0.0031587259805211,0.014018691588785,0.1626714246070999
0.0230902443717529,0.0052118978678599,0.014018691588785,0.1584022238124845
0.0129497787184914,0.0007370360621216,0.0186915887850467,0.1477564363365058
0.0173369251491244,0.0013161358252171,0.0373831775700934,0.2557172065706616
0.0106792380219357,0.0026322716504343,0.0046728971962616,0.0820705030483068
0.0218587646719261,0.0024743353514082,0.014018691588785,0.1877966739780012
